Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title
1,Bodyguard (I Will Always Love You),Whitney Houston,1992,https://www.youtube.com/watch?v=3JWTaaS7LdU,fd0d3073340d5e56dbe42afc6b76748c0e87f60a8feb09e0c27214f198cb6e5b,Whitney Houston - I Will Always Love You (Official 4K Video)
2,American Beauty,Thomas Newman,1999,https://www.youtube.com/watch?v=al21Vtlsg4A,c57108cb5afd5f5f222ba75f5e6099f19a27bc7df6f666f7ec669d9c8bf39d8f,American Beauty Soundtrack (American Beauty)
3,Der Zauberer von Oz (Over The Rainbow),Judy Garland,1939,https://www.youtube.com/watch?v=PSZxmZmBfnU,46307fabd02ef3d4bd0d14bdae7bd1b86025f415284537ebe6456bbfb934acd6,Somewhere Over the Rainbow - The Wizard of Oz (1/8) Movie CLIP (1939) HD
4,Die Brücke am Kwai (The Colonel Bogey March),Malcolm Arnold,1957,https://www.youtube.com/watch?v=lR8vj14v2-4,06a1437cd9cef39e586905b1fce4701b2ceb60a1f432e8d1582a1d7777a5818e,"Colonel Bogey March, by Malcolm Arnold, The Bridge on the River Kwai (1957)"
5,The Avengers,Alan Silvestri,2012,https://www.youtube.com/watch?v=QtxeJ703w18,e96269efeb7d5142e064d811440148f1beca1172040d1a098d7525091b3e4db3,The Avengers
6,Unsere kleine Farm,"David Rose,Daniel Caine Orchestra",1974,https://www.youtube.com/watch?v=roy_fqf-Dk4,a67a6b67ee9ddd24264e8aa0643e81a865e77dcfc7f27c6e65d6318f41dc4ca6,"""The Little House"" Theme"
7,Avatar - Aufbruch nach Pandora (I See You),Leona Lewis,2009,https://www.youtube.com/watch?v=3YDz-ftqr1g,e758903962a2a38963362807657955c6915d8a3e5b6e1c051cb804228b11799f,Leona Lewis - I See You (Theme from Avatar) [Official Video]
8,Das A-Team,Dominik Hause & Mike Post,1983,https://www.youtube.com/watch?v=jPxLahuIEx8,2600448260d5a22e32d1337106f428996083764abcfba670c618a9cf9679a782,A -Team Season 1- Season 4 Theme Extended Version (5 min) Stereo HD
9,Willow,James Horner,1988,https://www.youtube.com/watch?v=9H6yUZLQfes,a6f565d3daaa76d8bf53d8e75e8883241b7b22474789232237ab0889cbe87e5d,06 - Willow's Theme - James Horner - Willow
10,That Thing You Do!,The Wonders,1996,https://www.youtube.com/watch?v=BJn-Jl2ZeQU,bfdab6bb1d58f789a4b0d57aeec2faa884f35c3607cbfd31dd44c92a79d926d6,The Wonders - That Thing You Do! (Official Audio)
11,Beverly Hills Cop (Axel F),Harold Faltermeyer,1984,https://www.youtube.com/watch?v=Qx2gvHjNhQ0,8ca62b5714940f7b9f56a916110104b310697657e3d1ffcf2ef4ec386adcb78d,Harold Faltermeyer - Axel F (1984) Beverly Hills﻿ Cop - Soundtrack
12,Das Leben ist schön (La vita è bella),Nicola Piovani,1997,https://www.youtube.com/watch?v=iy1UWQid6JE,c1906d572ce6221a6d88aac70d465ec190e446c3b8ce0e0de3d8c2568201fbcf,Nicola Piovani - La vita è bella
