Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title
1,Hells Bells,AC/DC,1980,https://www.youtube.com/watch?v=etAIpkdhU9Q,2de93a52c9234fc81a3222d95e58f70e4bd6cf2f4e9eca3153bb2f4e81a399ec,AC/DC - Hells Bells (Official 4K Video)
2,Hard To Handle,The Black Crowes,1990,https://www.youtube.com/watch?v=BRcs_OzQb14,07206e3fdc642b35953121973395b174759db81e5d3f04d197f656b58e52dc15,The Black Crowes - Hard To Handle
3,Purple Rain,Prince,1984,https://www.youtube.com/watch?v=GaJcBJQi7bY,e457c37edca23b823d9e28d593e59fc7d6549cda470e89b802c873806377c437,"Prince & The Revolution - Purple Rain (Official Video), HD (Digitally Remastered and Upscaled)"
4,Wild Thing,The Troggs,1966,https://www.youtube.com/watch?v=-hB-zLPe3Bo,85c8d6a1847ea5f387df8badab0311dfcd922b6ce80389151f6d2b15cadf29b4,The Troggs- Wild Thing (Official Video) HD
5,Prey,Parkway Drive,2018,https://www.youtube.com/watch?v=WZPZ_-BxORo,12185c750a986b70041e495102a7f8efabe74cc47d105ea1cfb0ca07cee86bd8,Parkway Drive: Prey (Radio Edit)
6,Feel Invincible,Skillet,2016,https://www.youtube.com/watch?v=nZYa7vjjPv0,3e25b4bd7b6b552b03118da4976bd66ae103009a0b18acd62b42a2af14c15408,Skillet - Feel Invincible - 2016 - Lyric Video
7,B.Y.O.B.,System Of A Down,2005,https://www.youtube.com/watch?v=zUzd9KyIDrM,2d97815b943b906e3bc9a6d26017dc0a3d189c04b71b197dfc52f39dc00f0947,System Of A Down - B.Y.O.B. (Official HD Video)
8,Machinehead - Remastered,Bush,1994,https://www.youtube.com/watch?v=5WPbqYoz9HA,95892b4903f2b3d92e923177baa3c6661852632a4068718d203f60e908c3f14f,Bush - Machinehead
9,Basket Case,Green Day,1994,https://www.youtube.com/watch?v=VKjEdYrx9P0,d246d704cf8fa1f6b046e9bbcd304a405acb3552029b3c138bfa4a25669ba8d9,Basket Case - Green Day
10,Call Me,Blondie,1980,https://www.youtube.com/watch?v=StKVS0eI85I,22eae9a717ba8377ef2e562e145c7dbf90fa4b2d178630e419045311f6da9fcb,Blondie - Call me
11,Sweet Home Alabama,Lynyrd Skynyrd,1974,https://www.youtube.com/watch?v=-p8GXZcdrIk,824aec4b80135214537d8441f71f0a377bc7d9da0baeb572313f034686b6dc1d,Lynyrd Skynyrd - Sweet Home Alabama (Lyric Video)
