Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title
1,Voyage voyage,Desireless,2001,https://www.youtube.com/watch?v=NlgmH5q9uNk,6fb5a001e5249a5a22a37f61eee78461e4cb22325ea37426f85958854c2b9dae,Desireless - Voyage Voyage (Official HD Video)
2,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,1997,https://www.youtube.com/watch?v=6M6samPEMpM,4045a073832389de307fd7b4ce371ac3ab9b53211aa2ffbccd3327acb69abdd5,Backstreet Boys - Everybody (Backstreet's Back) (Official HD Video)
3,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix,Crystal Waters The Basement Boys,1991,https://www.youtube.com/watch?v=ojncAZyiIIM,7118df13a7e7eded4b0c10c9556020033388cabf824d571d99f8375e7b0b413d,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) (Basement Boy Strip To The Bone Mix)
4,Amoureuse,Véronique Sanson,1984,https://www.youtube.com/watch?v=-bMGM8P_Uao,288ac8a5745e8ca0dfbfeb8e88a0cd84d848cc25691426062a4ea76be9ee7090,Amoureuse (Remasterisé en 2008)
5,Memories,Maroon 5,2021,https://www.youtube.com/watch?v=SlPhMPnQ58k,3e92b3808f052f8c97ff1668aa539980315c6c4c1f6a6a9a368f132fa6dd43e8,Maroon 5 - Memories (Official Video)
6,X,Nicky Jam J Balvin,2019,https://www.youtube.com/watch?v=_I_D_8Z4sJE,337ede961c83992be02cfbbd3f783180b2e17584e4e2b6b56fdc23484faa8628,X (EQUIS) - Nicky Jam x J. Balvin | Video Oficial  (Prod. Afro Bros & Jeon)
7,Airplanes (feat. Hayley Williams of Paramore),B.o.B Hayley Williams,2010,https://www.youtube.com/watch?v=kn6-c223DUU,f5a9a4d0e5ea410e161849f572f13e6ca830b011687ffc82ef16704772f97d53,B.o.B - Airplanes (feat. Hayley Williams of Paramore) [Official Video]
8,I'm Outta Love - Radio Edit,Anastacia,1999,https://www.youtube.com/watch?v=TnOy6HEf7HU,365a8517b924ac596e834fcbb6e8584dac7b5b319d8ad2c2afcb71fb01bc18f6,Anastacia - I'm Outta Love (Official 4K Video)
9,Bye Bye Bye,*NSYNC,2000,https://www.youtube.com/watch?v=Eo-KmOd3i7s,601ddc97e023b7cab5542faec00e6d5a864c657c52ae2022ecfe0ecae88c21d4,*NSYNC - Bye Bye Bye (Official Video)
10,The Final Countdown,Europe,1986,https://www.youtube.com/watch?v=9jK-NcRmVcw,1ff0f9acb845d315435948aa3d258afeb3b6dd75670bf6a8e55d8116ff1d7af0,Europe - The Final Countdown (Official Video)
