Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title
308,The Fox (What Does the Fox Say?),Ylvis,2013,https://www.youtube.com/watch?v=W20gcM6_UtQ,4737fc9cf5ba74dc0fab87c300f05196220e6db10c89ad861cb67cf76850e2d3,The Fox (What Does the Fox Say?)
307,You Make Me Feel Brand New,The Stylistics,1973,https://www.youtube.com/watch?v=FqeP3WLIb7U,50c9de292e7214f0eb416344a24dd2aded7d773ea9b157bab17ae21e5b6f2d6b,You Make Me Feel Brand New
306,Mull Of Kintyre - Remastered 1993,Wings,1978,https://www.youtube.com/watch?v=T7stAvclxX4,afef48cb96514a5274ddefa9448eed40552fc7053fdc08c6f09691fb84871aae,Mull Of Kintyre (Remastered 1993)
305,Moviestar,Harpo,1975,https://www.youtube.com/watch?v=n6AGHnLO-VA,72868b90ed2f4fdb90e205a2c13e46fe0b9687691ede49149ad2b0c0b582f5f3,Moviestar
304,Relight My Fire - Single Version,Dan Hartman,1979,https://www.youtube.com/watch?v=zxNTvVkTQ1M,cbfae5a28b5db01cb3d33baa8ee941e4321350fab89fac7ff2000a32d413d86a,Relight My Fire
303,Let's Twist Again,Chubby Checker,1961,https://www.youtube.com/watch?v=Frw7U5X8dhg,dfd240ac9820347ce881ce7353a1b7eb69b02f35892f4147ffe9e81c1f0afa36,Let's Twist Again
302,I Think I Love You,The Partridge Family,1970,https://www.youtube.com/watch?v=m1pAKK12LRg,0c0d07e9fcf2cc3f3d4af7589021c6035db0aae334375a6731e01a555ab0c689,I Think I Love You
301,Anyone,Justin Bieber,2021,https://www.youtube.com/watch?v=aTEbpIpU1NM,c0c6cc2c2d318b25268647f6b5a6a0d06c1c826e59b17686de915b8b1c90db2f,Anyone
300,I Want to Know What Love Is - 1999 Remaster,Foreigner,1984,https://www.youtube.com/watch?v=Zmr-ZQvE1jA,9cce78be613df01f76ecf1e3148a12be417b65f754238004f817dd6570cdef50,I Want to Know What Love Is
299,Leave Right Now,Will Young,2003,https://www.youtube.com/watch?v=KGTLk5oDuRM,9906dc0af01925e450935ceea50410af8c123d3991ec1cd2498611ebc1cb7073,Leave Right Now
298,Guilty (Duet with Barry Gibb),Barbra Streisand,1989,https://www.youtube.com/watch?v=wTflPEuydlo,b2eb13017bb34d94a0de7d668fd2282879d03fccc7c86feb003055189ac4efbb,Guilty (Duet with Barry Gibb)
297,I'd Really Love to See You Tonight,England Dan & John Ford Coley,1976,https://www.youtube.com/watch?v=rOFdYV7Okks,6d82e744231cf2cf53510aac6fcfeb1895efadf4689385d3e0e6fb2e1b7c7fd2,I'd Really Love to See You Tonight
296,Paparazzi,Lady Gaga,2008,https://www.youtube.com/watch?v=28jp-30w8Lg,81171cf741cb0e3a4833569fccd987bb714e70b4ad50f3647d9123dfa1a63b6c,Paparazzi
295,Daydream Believer,The Monkees,1968,https://www.youtube.com/watch?v=aG9MBS0fjyE,d2961c901cf2198787b3b4a96c0ab6b2b107481d721e3089712cea351e5d2fe6,Daydream Believer
294,How Long Will I Love You,Ellie Goulding,2013,https://www.youtube.com/watch?v=2ASaOIUoZow,e135838e6d5cfdcaec3dce98479353db20760c801bdc6317bed01ee895da8103,How Long Will I Love You (Bonus Track)
293,Let Her Go,Passenger,2012,https://www.youtube.com/watch?v=n0t6bqGm-mw,57ccaa2e372e560d071faf877afd6cce7de33044387b64a90a85d60e8fcc7366,Neutrality
292,Happier Than Ever,Billie Eilish,2021,https://www.youtube.com/watch?v=NSTUVHsb9xw,a2533c182df9f21b8a603cf819e941dc97dfb1085eaa3e979e7e5c9950c936ac,Happier Than Ever
291,Higher Power,Coldplay,2021,https://www.youtube.com/watch?v=A3nJxEbi7Uk,bc77c9e3a1654c2c7a5dcb78e9d9cdaf3a13c40e80861e8c3c774f1ccef5c30d,Higher Power
290,Forget Me,Lewis Capaldi,2023,https://www.youtube.com/watch?v=ktdoQE0iZ8I,4fdda39b2a6750ba6233a5a9fa24d3f732b1ff5de3e98817c09f439dc0f61b4c,Forget Me
289,Endless Love,Lionel Richie - Diana Ross,1992,https://www.youtube.com/watch?v=eT1nWfcbCIo,dc42d1b43a591c63f2556d9ba26828efd171b6fc19d3e896f0fce2eeeec3791b,Endless Love
288,A Girl Like You,Edwyn Collins,2011,https://www.youtube.com/watch?v=HKbI9Eqykz4,c1763f59d2f01148e8306d4ed3189a6db8b893e9024d496b0887963bc1aabd14,A Girl Like You
287,Sexy And I Know It,LMFAO,2011,https://www.youtube.com/watch?v=CUts4BOXmSo,931acac88d44bfb7fd1e25ccb7866b5a747210e31ff20f09f99336eddb394d44,Sexy And I Know It
286,All Out of Love,Air Supply,1980,https://www.youtube.com/watch?v=GRQl9k71EBg,b8914ad5eebdd6df3cb5875b35f0e8444516966570c8c37bcf1ba958ce264ac9,All Out of Love
285,Photograph,Ed Sheeran,2014,https://www.youtube.com/watch?v=ITy0m2xYlw4,7262e9c13c371450061a69528ec7fc339c7ba7d9f466ce96e5e312a6e302f4cf,Photograph
284,Lonely Boy,Andrew Gold,1976,https://www.youtube.com/watch?v=6v3Vvebb4y8,1299539a3be60cac6f3f1ffd1d38782a4696af9ae9530952bdc370e67962c6b3,Lonely Boy
283,Adore You,Harry Styles,2019,https://www.youtube.com/watch?v=vum2bUJwfkI,9c0f88635b142eacbcfdf581564b32a72623379084a7565fb47a2c82e5ff31be,Adore You
