Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title
1,Uptown Girl,Billy Joel,1983,https://www.youtube.com/watch?v=H6M0EulApMM,0acb340aa7b0dcc33fa84a51914c0d5c9b02debab9a39ddc0a5c4aac9900cba1,Uptown Girl
2,Scatman (Ski-Ba-Bop-Ba-Dop-Bop),Scatman John,1995,https://www.youtube.com/watch?v=VnULE-d14TA,f8b69df4b36da994344cb832867fa8db3a35af87341ce8d28225d9d28d60c8c9,Scatman (Ski-Ba-Bop-Ba-Dop-Bop)
3,Love Shack,The B-52's,1989,https://www.youtube.com/watch?v=7puAydZ5Fbo,b204cc2463f7d9bf1fb5b564af3e614a1c4097683dede247443c6e89b4be26cb,Love Shack (Edit) [2019 Remaster]
4,Nem tudom a neved,Omega,1974,https://www.youtube.com/watch?v=X-cEwyJ0ULc,d6455d618c1d3da695bf4ce3b8028c10803e6884f40249ac6cb19403902d0b3b,Nem tudom a neved
5,Ritmo,Black Eyed Peas and J Balvin,2019,https://www.youtube.com/watch?v=nKGJ_7WBREU,6187372b1bb517a8001ef1c44b6d08f6fe0b3143fc260488e1f56062a4c103e8,RITMO (Bad Boys For Life)
6,Believer,Imagine Dragons,2017,https://www.youtube.com/watch?v=doTaxdlF9Zs,296127b1c265cbbf352f290d3d137caaee84654c19ff3b4b6ed3c6976af2f13b,Believer
7,Human,The Killers,2008,https://www.youtube.com/watch?v=bRXTMuH2WVc,29237efba9ace5afb12401b3d01843dac73678ab6f895bc318c4e827566e6212,Human
8,Az éjjel soha nem érhet véget,Soho Party,1998,https://www.youtube.com/watch?v=x5r5wyxVVv4,d00ba7f8bc8198578d4ee2be6f7cc5be669b5f1c4b4b20b9bb153052b9eff472,Az Éjjel Soha Nem Ér Véget
9,Baby One More Time,Britney Spears,1998,https://www.youtube.com/watch?v=fEfvTTJNeAY,5257a67f41400166169a48c4fd2eb2d6f152940d7ba880aa2bbb138f56e44690,...Baby One More Time
10,Afrika,KFT,1984,https://www.youtube.com/watch?v=Sl2Gr_rMVWw,03f386275448e3dea0197d45a54e0b96edae20f37ffa8cd8ab020c84c9896a5d,Afrika
11,Egy darabot a szívemből,Máté Péter,1979,https://www.youtube.com/watch?v=CSlP38uGQ4g,8035e50803dc41208a006bdde0e2c369bb07cf2fd18b731455b91d678ce96122,Egy darabot a szívemből
12,Álomhajó,Carpe Diem,1997,https://www.youtube.com/watch?v=pJjwLnuxAEg,bdb85effe3c34c5f9f17218f47530a2ce374706d88df6d616a536c8c66ed3f3f,Álomhajó
13,Show Me Love,Robin S.,1992,https://www.youtube.com/watch?v=LWDQxZE4dBs,1b90a4eff5730f53f816207b815e531850c7d75a1c55fdfd9d4738af853121b9,Show Me Love (Extended Mix)
14,Sweat (A La La La La Song),Inner Circle,1992,https://www.youtube.com/watch?v=AdIer7rKyq0,9d2a4c649c4d5b3bb00a22bd68c54b2212c57691b752a4d5d93d34da9b8da5f6,Sweat (A La La La La Long)
15,Hófehér jaguár,United,1999,https://www.youtube.com/watch?v=v6Z5HzbMC2Q,22e7fadb437d596b232d101e0cf451f8b7bebf7c9942825a1eae7d5597f3e768,Hófehér Jaguár (Radio Edit)
16,Titanium,David Guetta & Sia,2011,https://www.youtube.com/watch?v=JRfuAukYTKg,08dc909e6d0e567fea57c0e13a8c9036b5f17aeb2a44455992a6bc55d8df054d,David Guetta - Titanium ft. Sia (Official Video)
17,Adj új erőt,Pokolgép,1991,https://www.youtube.com/watch?v=fKMZctAxwWA,d8c372be26235ba524afc7b2953a1a4b709f6f2862958000762a624d66ae587c,Pokolgép - Adj új erőt
18,Coco Jamboo,Mr. President,1996,https://www.youtube.com/watch?v=_Jl-QpJNKiQ,f2a271fb9947bd0bd551cdf9399c81c6a260db4d4b78dc7ae7861786dfc5fbe5,Coco Jamboo
