Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title
308,Mi Gente (feat. Beyoncé),J Balvin - Willy William - Beyoncé,2017,https://www.youtube.com/watch?v=GtQBwl6LWac,cee18f83888f2a2dbb08d68f87768f8ed55867df780255e20f4f62c2d74e3ac8,Mi Gente
307,Te Juro Que Te Amo,Los Terricolas,1972,https://www.youtube.com/watch?v=PwilhizbssQ,fb7b2947d891ec1ab08d7784994ab3dfa959f7fa74798ff486a005ee0f3ce291,Te Juro Que Te Amo
306,Perdóname,Camilo Sesto,1980,https://www.youtube.com/watch?v=qpa68tjtMcA,f2e9f13fb4c34206220c7fb9cc8265a3c0df84bb8e23a7d7d3cd90e8bb28bd3f,Perdóname
305,Tómame o Déjame - Remasterizado,Mocedades,1973,https://www.youtube.com/watch?v=31NTBffoWWA,adbd9269c01001ac3d39dd39df99059535237ca28022ca1b3379eac4a27f6106,Tómame o Déjame (Remasterizado)
304,Bailando,Alaska Y Los Pegamoides,1982,https://www.youtube.com/watch?v=mQi8JV3tV7k,ab43b9338131c7f852b8f12f0ac951c7db4ae3d3398e0c570b2b102b41b480fd,Bailando
303,La llorona,Chavela Vargas,1994,https://www.youtube.com/watch?v=GzEbIQLPj_E,c276ce378cf4a1d2ca403459aaadcf3e081e545a1e19c295d259991ce9717781,La llorona
302,Murió la Flor,Los Angeles Negros,1970,https://www.youtube.com/watch?v=MwvV2nk13Sg,8528f440b2f6da14349f18baaf56bd62ffeda2a2952fd9aa65825e26226b82fb,Murió la Flor
301,PUNTO G,Quevedo,2022,https://www.youtube.com/watch?v=4FQPEErRtjA,dcc9aba5b8cd8e66795e8d6dd24be1f2b3fd8e61d1cc19733149a85e6872ee05,PUNTO G
300,Hasta Que Te Conocí,Juan Gabriel,1986,https://www.youtube.com/watch?v=5U2aln-Z66c,19f5fed8c99105bd43e454db10ef336f23e3d2d8ce2f749b8351d7612cd7bd4c,Hasta Que Te Conocí
299,Si Me Besas,Lola,2007,https://www.youtube.com/watch?v=F4OM_hKHC9Q,d5cf307aad0f5aa1ae8ff687adc27b4c6aff2572f9117dce99eac832edfd7d25,Si Me Besas
298,Demoliendo Hoteles,Charly García,1984,https://www.youtube.com/watch?v=LS_8qoOePTo,91aa862a736e0e57c7b5483ce38941d14d6ef4174f02c97c7bbffa7953ab6030,Demoliendo Hoteles
297,Esclavo y Amo,Los Pasteles Verdes,1975,https://www.youtube.com/watch?v=YIBWauz0wh4,4a5b1e89be562f49317a20c0ae5b16244c91cd525e7372a1770a6766bfb868de,Esclavo y Amo
296,Darte un Beso,Prince Royce,2013,https://www.youtube.com/watch?v=8fyCX6b8WMY,e82924ee40d08980f1149bad8fa59350521c9d517a2cf06b01a8d101ef6ef84f,Darte un Beso
295,Adoro,Armando Manzanero,1967,https://www.youtube.com/watch?v=Gb7C9rga3wc,5982eeb7a71cc9a1266ade90f2ee13f0dcbc22861d5d583229bce23e4c0db707,Adoro
294,Se Preparó,Ozuna,2017,https://www.youtube.com/watch?v=JbVP_aZiFSY,8189dcce0ac460110b0ebbcf24fe882c02275e6b4ef73083ca0e5dde822f5295,Se Preparó
293,Fiebre - Prod. King DouDou,Bad Gyal,2016,https://www.youtube.com/watch?v=geLqhgIqxGM,d5930ce7fd92f7317e7b9a7e2b524d4da3d0cbaa048152189f69ba478a8501a3,Fiebre (Prod. King DouDou)
292,La Triple T,TINI,2022,https://www.youtube.com/watch?v=ejE9nk9g4kA,a7eb815666217a127891c9773f7167f1255816c3b60d0eb8c88f27ca5acc77a0,La Triple T
291,"Tiago PZK: Bzrp Music Sessions, Vol. 48",Bizarrap - Tiago PZK,2021,https://www.youtube.com/watch?v=mW47VutH_OQ,a4fa17a1632403175b68514f1b03931905716d72b8547149b643303ea64df08c,"Tiago PZK: Bzrp Music Sessions, Vol. 48/66"
290,Ojos Verdes,Nicki Nicole,2024,https://www.youtube.com/watch?v=hW0B-GIKmGI,814122d95bd0df54354794533211af7c50a6ce96e578ef4520ec1006d878cbef,Ojos Verdes
289,Sergio el Bailador,Bronco,1985,https://www.youtube.com/watch?v=cBpE8XuvJfk,1a768f414b701d66cdffc3f176c78af7e7998c5332cda005b735c0fbf7e376fc,Sergio el Bailador
288,Dime Que No,Ricardo Arjona,1998,https://www.youtube.com/watch?v=RngzidhKEII,bae2d60123921cf87bed7e2c4053c838eefbac17bd8658e6660245058dfa07e2,Dime Que No
287,To My Love - Tainy Remix,Bomba Estéreo - Tainy,2016,https://www.youtube.com/watch?v=9aoBANSuuZ4,19cc9a9febfa8b96a08b8f99a1281cd87db15ea4b5ba6565ed517fba5def6f5a,To My Love (Tainy Remix)
286,A Esa,Pimpinela,1983,https://www.youtube.com/watch?v=KWRF19s_EyQ,d2ae3f12792cd2cab42ea581516530e2499e3901e6216fd563d7b772292c5a74,A Esa
285,Desconocidos,Mau y Ricky - Manuel Turizo - Camilo,2018,https://www.youtube.com/watch?v=BzjHbEqQYM8,5d95f0a0ee1a65926cd8e2e6403d3e70a97ff808d00fd7cd79a2aa71b24b63f8,Desconocidos
284,El Amar y el Querer,José José,1977,https://www.youtube.com/watch?v=fio2nObmDYk,5c4eec53e28f5fc03838331a17d042e4c568db72d23824e9966aad3a66f0a49f,El Amar y el Querer
283,DANCE CRIP,Trueno,2021,https://www.youtube.com/watch?v=5hl1jGVVSw0,5a7ae6794916618da4fbb5d491b163f3be05968ca3f71f4afd56a356f573023a,DANCE CRIP
282,Si Antes Te Hubiera Conocido,KAROL G,2025,https://www.youtube.com/watch?v=mi-JD4jGVUQ,5b9945114134365c3073346df804463493594039b846633a83947fb3cbf92620,Si Antes Te Hubiera Conocido
281,Me Olvide De Vivir,Julio Iglesias,1978,https://www.youtube.com/watch?v=u67C9pvpm4o,1ea30bbb99dd4c5d4d7d96c318c6e0ecc0581d43f96d4bcbebc378a41ac35034,Me Olvide De Vivir
280,Él Me Mintió,Amanda Miguel,1981,https://www.youtube.com/watch?v=Fi6_kgz5vwU,657850050e9c4677e25b77b413c914daef649338f34c56aba047f89a0da89c26,Él Me Mintió
279,No Pongas Ese Disco,Javier Santos,2009,https://www.youtube.com/watch?v=yXiWM-7F9yA,08ed5103bfb37f96b334568104238795f4ec6fc10e68cba66cc79d870b1c1802,No Pongas Ese Disco
278,Mambo No 5,Pérez Prado,1950,https://www.youtube.com/watch?v=7E9O0udSdOw,ee406b5c82f6f7821140e705b1f6e6219c191d41ce30ec1884da4260cab6b6ba,Mambo No. 5
277,¡Corre!,Jesse & Joy,2011,https://www.youtube.com/watch?v=iq6CfGU3vho,72d7baef35f12dcb00f17d1382e30775f005aa9440cdc8375f9245aa6681e090,¡Corre!
