Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title
308,Glow,Retro Stefson,2012,https://www.youtube.com/watch?v=bmzLFKZDopo,9ef04c8c44b8de5e261519f2a8f086b3d65f351e914bfaa1b3ea988c6651d6d0,Glow
307,"Ó, ljúfa líf",Flosi Ólafsson og Pops,2015,https://www.youtube.com/watch?v=yUeCBThHBBk,9e1faf28db729ef388506b71204af9b47e297767320bfeba41fdfba39e0a0860,"Ó, ljúfa líf"
306,Ólsen Ólsen,Lúdó og Stefán,1976,https://www.youtube.com/watch?v=m6J8U_XIm58,b4d697376f70962330b871f53dbbc4fb77fea1fbb7b7f05421aa0dcd8a42a08b,Ólsen Ólsen
305,Spáðu í mig (Live),Megas,1972,https://www.youtube.com/watch?v=o8F7n4aHduQ,cfa419bc1e21bfc4f797b7bdbc3bc6e9519cd844e247785e22953bc7a9c61ad9,Spáðu í mig (Live)
304,Ég sé um hestinn,Geimsteinn,2008,https://www.youtube.com/watch?v=t-dIlJ94zNE,affd9a0e694f42ad37b4eeeec0dc72082f6255e567d11e65d7a80fd190c922ca,Ég sé um hestinn
303,Nú liggur vel á mér,Ingibjörg Smith,1991,https://www.youtube.com/watch?v=NVbUUqbgmn4,9219068f76ecb3d70e85faee749a24fee90b2dbab09cc351d914b0ff3ded4d24,Nú liggur vel á mér
302,Slappaðu af,Flowers,1990,https://www.youtube.com/watch?v=EenGnKQfUGQ,0808cac2b25032faf1930879c4e08582dcadf4e15f429d6164866dbc9966d89d,Slappaðu af
301,Aquaman (feat. Salsakommúnan),ClubDub - Ra:tio - Salsakommúnan,2019,https://www.youtube.com/watch?v=ec6Uk0AXbyI,c48c39470e7563a5621e74bfc44519a09d51db4359bf42aa7d118d462ea16727,Aquaman
300,Ó Reykjavík,Vonbrigði,1982,https://www.youtube.com/watch?v=4x_GRYD61pc,6b121ba115821698399e8d8e71cc46bdca923d20ebcc1837d96d96618218fbcd,Ó Reykjavík
299,Murr Murr,Mugison,2004,https://www.youtube.com/watch?v=MlZVVFK84bQ,3615f27186fd1003834778ef2257db9f4260ae9b1ad4813937727bdf97df2701,Murr Murr
298,Dagar og nætur,Ragnhildur Gísladóttir - Björgvin Halldórsson,1980,https://www.youtube.com/watch?v=Y6lR5YGTdus,4e6304fbc4eddac5ea57089069b95cf8409ef394c2145ae24ac20aeb3805e086,Dagar og nætur
297,Minning um mann,Logar,1977,https://www.youtube.com/watch?v=CdlnhQuX-C0,e4bf268953fca2d6b67a36abac6144f99c5a60158fdbd410cd9969f8b9c11f8f,Minning um mann
296,Jungle Drum,Emilíana Torrini,2008,https://www.youtube.com/watch?v=4tRpuASOqVc,44eec177c7d7a006799db4fdcb1a32d3c3a176b0ddc5fbef48e6ebdb0b2c899d,Jungle Drum
295,Þrjú hjól undir bílnum,Ómar Ragnarsson,2005,https://www.youtube.com/watch?v=jb_ZSBItDmo,79cb4fa90df2047d4ed71daba15b6ce1f7d936840e30006c28fabbb08bcea36f,Þrjú hjól undir bílnum
294,Mamma þarf að djamma,Jóhanna Guðrún - Baggalútur,2013,https://www.youtube.com/watch?v=sK2FC97gIj0,367191687002caad21eedee05947447b15a53fdb210d5a3bd67068fb45d5ea60,Mamma þarf að djamma
293,Djamm í kvöld,Steindinn okkar - Steindi Jr. - asgeirorri,2011,https://www.youtube.com/watch?v=jNcDosAp_yk,037c8973b29ce6055a90b70083370b0f8d311a2d0c263ee07d8ac56dcbb90b46,Steindi Jr. - Djamm í kvöld (ft. Ásgeir Orri)
292,Sveitalíf,Friðrik Ómar - Jógvan,2020,https://www.youtube.com/watch?v=i-bgYBMLb90,c9828c5e69dd71815f1125cf4cb846232a0face9a53de6a2d58de229013a3831,Sveitalíf
291,Fyrsta ástin,Hipsumhaps,2019,https://www.youtube.com/watch?v=2q8sqil1qEY,005e8c3f0bea8bac6f4f1c7ceadcdd9ae84a6c0d0905eb270c81760b3fd30c87,KUSK og Óviti - Fyrsta ástin - Hipsumhaps ábreiða - Stúdíó RÚV
290,Fyrrverandi,Una Torfa,2022,https://www.youtube.com/watch?v=S_9FBzEbnCQ,2bf65ac024dc7a91d4eba5213d32cd48265b8882d9603fc0d4f28470975530e0,Fyrrverandi
289,Í kirkju,Friðryk,1999,https://www.youtube.com/watch?v=L6jH38mniw8,ac31442ed1b258be4c4718e18a7dadf1afac65ef5a3af2e2d63b7c51414f8c5d,Í kirkju
288,Gott mál,Tweety,1994,https://www.youtube.com/watch?v=69y6NDPdgRI,4f12b88e5214c1707dacb9c07d24ce2bc566323096aa9d739a15cb76c5fe6eb1,Gott mál
287,Negril,Bergrisarnir - Bjartmar Guðlaugsson,2010,https://www.youtube.com/watch?v=1L-2_A-_lsg,d0d71d89b09c0696c32215b05e65206c1a5e2b8ef8d43432556f4891852c9e14,Negril
286,Kyrrlátt kvöld,Utangarðsmenn,1980,https://www.youtube.com/watch?v=Q6ua3riTaAs,08e7dce4b2d99bda9796247a26dacf2366654a9e561bda7951d693650596ce12,Kyrrlátt kvöld
285,Hossa Hossa,AmabAdamA,2014,https://www.youtube.com/watch?v=GLdwI6zTlGA,ffce1488c3ec63b1a34c50ef36ed1fbf9ec1ebb0a320325fc131555855bc259e,Hossa Hossa
284,Góða ferð,B.G. & Ingibjörg,2008,https://www.youtube.com/watch?v=WIjxEJj2_zY,bed80d6514e09f474e5040fc6919b7f0254f70d28fceb61b13cdece156dbb16f,Góða ferð
283,Kúl,GKR - palmi.,2018,https://www.youtube.com/watch?v=h4FtqqtHyZo,6118358f5cdb7003a14ff9c392a2abff9a8e94a461cf2fa1e3dcf2534b209f76,Kúl
282,Venus,BRÍET - Ásgeir,2023,https://www.youtube.com/watch?v=0U60Y2YzWbc,67f04299a613be225277700602361ec6cce3e0568525823232a54566537b51f3,Venus
281,Harðsnúna Hanna,Ðe lónlí blú bojs,1977,https://www.youtube.com/watch?v=WBzyebAKjW4,401fb739e0d1c5d9fe9eba2c5b50d21fb743fb40830aa75e6d420b59e680b77e,Harðsnúna Hanna
280,Frækorn og flugur,Dúmbó og Steini - Steini,1992,https://www.youtube.com/watch?v=itJiHjtAV1g,39d450e66922f0da0ea38b897f4bec99651e4f8a872432245abf0ccdd2043302,Frækorn og flugur
279,Bíólagið,Stuðmenn,2020,https://www.youtube.com/watch?v=hGRrrpa5WP4,e5ebe8b72f23327451212a71e7ef1989ab158f3002493ae630ed8ccf61bf44c9,Bíólagið
278,"Ó, borg mín borg",Haukur Morthens,1988,https://www.youtube.com/watch?v=ftggjuRUNww,835599b1f868bd833e9f11f992fd59546c2038a4b59975b3f326e5b72de2ac69,"Ó, borg mín borg"
277,Gordjöss (Remix),Páll Óskar,2007,https://www.youtube.com/watch?v=-T9P9beAZLI,566dec1170a7e801ae48d8dbc0d984883aa18193b53bbfff3dc262534840427b,Gordjöss (Remix)
276,Síðan eru liðin mörg ár,Brimkló,1977,https://www.youtube.com/watch?v=mxUUz9VtUn8,574f8c8b8aa4a1034439b2ceb261a429b81882e2ef33ec27c4f2c53539c9f808,Síðan eru liðin mörg ár
275,Fjólublátt ljós við barinn,Klíkan,2015,https://www.youtube.com/watch?v=0eOtL-j201k,884e607625e396d347744188d8ed616f8addd6301eb9eab94d45b6185c8cdc16,Fjólublátt ljós við barinn
274,Jón er kominn heim,Mjöll Hólm,1990,https://www.youtube.com/watch?v=xUDzLWoB1cU,d9f3ab2ea719134193e745b68f3bdf655b612081e950147cbfb378b4074126b5,Jón er kominn heim
273,Þrjú tonn af sandi,Haukar,2008,https://www.youtube.com/watch?v=LYrKKabbx7c,e55f00a8d0dacafa06be0797c806c80679902cc13e1ae00501b7daed4d9e0d17,Þrjú tonn af sandi
272,Blindsker,Bubbi Morthens - Das Kapital,1984,https://www.youtube.com/watch?v=RGxTwcySRiM,7d7d578c116a79c3da2571194802a5f908297a59d25afd8887062ff95aa0a8fb,Blindsker
271,Kónguló,Hafdís Huld,2009,https://www.youtube.com/watch?v=P7jyBdvRnpY,41b8a54a255b100d2aba1ed8a3d3d30060be14117b366b63961cb70881bab338,Kónguló
270,Ævintýri,Björgvin Halldórsson - Ævintýri,2021,https://www.youtube.com/watch?v=rHMPI7Xp3Uo,93a81cf202c020b90a458cfbc73d7a3d06795ec34c1eafe2649c8a11a2d317fd,Ævintýri
269,Segðu ekki nei,Svanhildur Jakobsdóttir,2004,https://www.youtube.com/watch?v=q8pFwoyJLTw,7975b0eab9a42c84c8ce8dc8512dfae9d4d68c224410bd6804a71d3efe634344,Segðu ekki nei
268,Sideways,Sigrún Stella,2020,https://www.youtube.com/watch?v=3_PFh_lmQtg,99b2c43874ffb4384154cc3f59b5fa37135c2da746ce5c620afbc1900d0b3277,Sideways
267,Jameson's state,Lights on the highway,2005,https://www.youtube.com/watch?v=1Fksh03cj4s,700da035b7583cb67fca0c02cccb1b3063cc927f71407c6b94df2544d6904abc,Jameson's state
266,Meira frelsi,Merzedes Club,2008,https://www.youtube.com/watch?v=KSG1HJUatzo,296cd79e15e0ca50c2d9000de2254854cc9a90176523494d428fa3d6c55aac1d,Merzedes Club - Meira Frelsi (The Video)
265,Stella í orlofi,Sigrún Hjálmtýsdóttir,1997,https://www.youtube.com/watch?v=SVGQL6BPM48,ad097f478c9b42533d65fa4ae7172ba626a33c916806b125a24497fa744c0eb3,Stella í orlofi
