Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title
308,Bad Blood,Taylor Swift,2014,https://www.youtube.com/watch?v=663K25hyYG0,9eff2206c48d3ac93ef0c10eebc90d32047b446551a4d42e777ac37b5835a834,Bad Blood
307,Will It Go Round In Circles,Billy Preston,2000,https://www.youtube.com/watch?v=W1TmIhddn0c,040ba8881b5fad508bd73cfce8338b92e7e8e642af90ff541890613a4c5f86cf,Will It Go Round In Circles
306,Peg,Steely Dan,1977,https://www.youtube.com/watch?v=u_pt3khMRFs,b129d290bd431ef1644b6ac718d867ca8405d26f7373d765a3bbcef20da431f9,Peg
305,Love Will Keep Us Together,Captain & Tennille,1975,https://www.youtube.com/watch?v=GpBZNh70uhA,b2638cfbc40a2dfaa30ea039a914cbf620b94c60077724e19ed65c98ec0ace46,Love Will Keep Us Together
304,Bad Girls,Donna Summer,1979,https://www.youtube.com/watch?v=qaAChk9441Q,6055ddb64a8706dc0c93d9618a477d9ee8b235214738a3f8b569636e6724b16c,Bad Girls
303,Shotgun,Jr. Walker & The All Stars,1965,https://www.youtube.com/watch?v=88iOewbCjIg,5aa306aad0066a71034ca19abd0b92397f1759694b3e6d71e78eda19123e0467,Shotgun
302,Superstar,Carpenters,1971,https://www.youtube.com/watch?v=TR1Y1qxkbLE,10a6f73c48610cc62018bbb83e34de68a1b6b80c7d20d1c685c26f0aca11e03a,Superstar
301,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons - JID - Arcane - League of Legends,2022,https://www.youtube.com/watch?v=IOrbP1OqNsg,0e7a2495de56ccf17b453825d12e6d47b9b53ee8587a2f1dd7047982035b90ed,Enemy (from the series Arcane League of Legends)
300,You Might Think,The Cars,1984,https://www.youtube.com/watch?v=SCObya1t8p8,2c573a08adc06a9f53257fac4a5ca3e0a769eca89c1142db85313c393925f17e,You Might Think
299,Mr. Brightside,The Killers,2004,https://www.youtube.com/watch?v=m2zUrruKjDQ,7cde5c2aad32886dcb3d1b1a00aba0c97d115a259d40c080ef8331cf93087868,Mr. Brightside
298,Heartbreaker,Pat Benatar,1979,https://www.youtube.com/watch?v=nsSx6nXpBMg,c8940533108952976460e8b1a1fb7643095e729d55b4995410f9f75b3540881d,Heartbreaker
297,50 Ways to Leave Your Lover,Paul Simon,1975,https://www.youtube.com/watch?v=B1V1varByWI,e7f0ebcbdef04df6991eee236620ee42b05571781a1f3b87c1dd756e1c68d3fd,50 Ways to Leave Your Lover
296,Keep Your Head Up,Andy Grammer,2010,https://www.youtube.com/watch?v=6wAX4x8B-UM,604b307e8041fddd9fab071e71940d72347c64b7f9ae244f5bd66f5596407831,Keep Your Head Up
