Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title
1,"Heute male ich dein Bild, Cindy Lou (The Birds and the Bees)",Drafi Deutscher,1965,https://www.youtube.com/watch?v=1BeptEANAS0,7373bc178201628c7678323b19a18773cbee34567611a15b491a5cf7e56e8a0b,"Heute male ich dein Bild, Cindy Lou (The Birds and the Bees)"
2,Aloha Heja He,Achim Reichel,1991,https://www.youtube.com/watch?v=NbPc8VhstGE,5e50a8684eb0dff7f3ac5482e2c565c76ca6a9b881d9f8ba257670aaf8719ee2,Aloha Heja He (Radio Version)
3,Herz auf rot,G.G. Anderson,2003,https://www.youtube.com/watch?v=I5HtYA54Jcw,e4a55b14cb14d707d03d363ca735bb27e8dd8c7dcc6274539e2bb9c0d887eb20,Herz auf rot
4,Sternenregen,Thomas Anders,2017,https://www.youtube.com/watch?v=rse26SxPh0U,10aabaade966b76ebf19fed0a650bf99b07794141c5575333fbb6bda62dcce54,Thomas Anders - Sternenregen (Offizielles Video)
5,Das Lied der Schlümpfe,Vader Abraham,1977,https://www.youtube.com/watch?v=sXdUMoEHxKs,88d34b3ee4cb77b984f847a84895b40f623d6a8c06bb94f97e78cd77f2eb946a,Das Lied der Schlümpfe
6,Jenseits von Eden,Nino de Angelo,1983,https://www.youtube.com/watch?v=7wFRYTXBAVI,c3b6b278b3ca667d985853a95940aa160e675f2c0d1e6225495c215ec30a7588,Jenseits von Eden
7,Die Hände Zum Himmel,Die Kolibris,1998,https://www.youtube.com/watch?v=Yeegb5_c_ys,02eea1e42860e8ebd1efb29acee21d961a030b493159dbd8c5c18f1a44998791,Die Hände zum Himmel (Das Original)
8,So wie man tanzt so liebt man,Maite Kelly,2011,https://www.youtube.com/watch?v=YjvRUpJpLpE,f53913e3152a8579df2277b146fef4e1a223d0241ae2ba349b12c299dc7deae2,Maite Kelly - So wie man tanzt so liebt man
9,Ich lass' nur noch Sonne in mein Herz,Liane,2014,https://www.youtube.com/watch?v=kKD97TNSSpg,b68ab98ba9dd4cd9f99ebcd07da764cf2b6e760a67434883a52e5c21ba235785,Ich lass&#39; nur noch Sonne in mein Herz
10,Schönes Madchen aus Arcadia,Demis Roussos,1973,https://www.youtube.com/watch?v=jzwG72oLHrc,07c9b5b0cc5b701a919bda97e324c44d343575818927c1daa7304f36bd8af4f6,Schönes Mädchen aus Arcadia
11,Ich Will dich immer noch,Matthias Reim,2007,https://www.youtube.com/watch?v=jPf20ebDpNQ,1e44768ba505b84806c3da64c1457127632fc1f75fb73ff6a4e75f5ef0418436,Ich will dich immer noch
12,I steh auf Bergbauernbuam,Melissa Naschenweng,2019,https://www.youtube.com/watch?v=D6EzUpOj4KU,8a9820e403679b51a12114c2aeb5c89c1914a0d15922c95a7bcb79247edc4669,Melissa Naschenweng - I steh auf Bergbauernbuam (Offizielles Musikvideo)
13,Welch ein Tag,Mario Jordan,1992,https://www.youtube.com/watch?v=KtPmOFzd2xU,811c819e9c4ff69753d23626a8b918b2e215017e13d5dcccf3a54cb8624719ef,Welch ein Tag (Radio Version)
14,Mama Laudaaa,"Almklausi, Specktakel",2018,https://www.youtube.com/watch?v=RCpakXJu_o8,d62d590e022decf9b9db0535a04a0b96f8669053be68df852139cebb59a25a25,Mama Laudaaa
15,Frankreich Frankreich,Bläck Fööss,1985,https://www.youtube.com/watch?v=m-AF_5rXd4s,9dfcdec261882f7a7c6d088268b34d1a73d14ff11abc76ec9053eb6f7aa71b8c,"Frankreich, Frankreich"
16,Ich Bin Da,Jan Smit,2013,https://www.youtube.com/watch?v=vCW-0DhwNy0,7eeea9eadc1c3af784ea6c06292d90da76a7e03f9b20a70a2e5705ebfff4d8fb,Ich Bin Da
17,Heute fahrt die 18 bis nach Istanbul,BB Jürgen,2005,https://www.youtube.com/watch?v=u2jQSbwkasI,969805cda11fc896ff9ca849346ba15dcb1c7251a6e4af2032c4c6051b80cc24,Heute fährt die 18 bis nach Istanbul
18,Der Eiermann,Klaus & Klaus,1988,https://www.youtube.com/watch?v=u58UVnV7RF4,f9f10b5e5ca3c25566cd742f460449d425817f5acf9a8a61d07a643f431b18ab,Der Eiermann
19,Zu nah am Feuer,"Stefan Waggershausen, Alice",1984,https://www.youtube.com/watch?v=AJfj7ZiHlmc,cfb20a66edf3e4f243d2f570652b03032a2f79da0536b49d3db30b1269af1b98,Zu nah am Feuer
20,Hier Spricht die Polizei,Sandy Wagner,2002,https://www.youtube.com/watch?v=oYwYtPvKQvA,66ff114f2e0bbde29555c09cdc601ffdedfc3d57535c31eda5062ad3b5f84aa3,Hier spricht die Polizei
